Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1510:06:32.9640,-0.0,0.0,-0.0,-1.21,-0.1,-9.76,59.38,6.31,56.19,14.601,0,1,ON,
2019-08-1510:06:33.1030,-0.0,0.0,-0.0,-1.21,-0.1,-9.76,59.5,5.37,58.5,14.601,0,1,ON,
2019-08-1510:06:33.1170,-0.0,0.0,-0.0,-1.18,-0.06,-9.76,59.5,5.37,56.63,14.6,0,1,ON,
2019-08-1510:06:33.2600,0.0,0.0,0.0,-1.18,-0.06,-9.76,59.5,5.37,56.63,14.602,0,1,ON,
2019-08-1510:06:33.2730,0.0,0.0,0.0,-1.18,-0.1,-9.76,59.5,5.37,56.63,14.601,0,1,ON,
2019-08-1510:06:33.4210,0.0,0.0,-0.0,-1.18,-0.1,-9.76,59.5,5.37,56.63,14.602,0,1,ON,
2019-08-1510:06:33.5700,0.0,0.0,0.0,-1.18,-0.1,-9.76,59.5,5.37,56.63,14.601,0,1,ON,
2019-08-1510:06:33.5840,0.0,0.0,0.0,-1.18,-0.06,-9.8,59.5,5.37,56.63,14.601,0,1,ON,
2019-08-1510:06:33.7270,0.0,0.0,0.0,-1.18,-0.1,-9.76,59.5,5.37,56.63,14.601,0,1,ON,
2019-08-1510:06:33.8690,0.0,0.0,0.0,-1.18,-0.1,-9.76,57.5,4.75,56.63,14.602,0,1,ON,
2019-08-1510:06:33.8830,0.0,0.0,0.0,-1.18,-0.1,-9.76,60.06,7.25,55.5,14.602,0,1,ON,
2019-08-1510:06:34.0160,0.0,0.0,0.0,-1.18,-0.06,-9.76,60.06,7.25,59.63,14.6,0,1,ON,
2019-08-1510:06:34.1590,0.0,0.0,0.0,-1.18,-0.06,-9.76,57.63,7.0,59.63,14.601,0,1,ON,
2019-08-1510:06:34.1720,-0.0,0.0,0.0,-1.18,-0.06,-9.76,57.63,7.0,58.56,14.602,0,1,ON,
2019-08-1510:06:34.3170,-0.0,0.0,0.0,-1.18,-0.1,-9.76,57.63,7.0,58.56,14.6,0,1,ON,
2019-08-1510:06:34.4690,-0.0,0.0,0.0,-1.18,-0.06,-9.76,57.63,7.0,58.56,14.602,0,1,ON,
2019-08-1510:06:34.4830,0.0,0.0,0.0,-1.18,-0.06,-9.76,57.63,7.0,58.56,14.601,0,1,ON,
2019-08-1510:06:34.6250,0.0,0.0,0.0,-1.18,-0.06,-9.76,57.63,7.0,58.56,14.6,0,1,ON,
2019-08-1510:06:34.7720,0.0,0.0,0.0,-1.18,-0.1,-9.8,57.63,7.0,58.56,14.602,0,1,ON,
2019-08-1510:06:34.7860,0.0,0.0,0.0,-1.18,-0.1,-9.8,57.63,7.0,58.56,14.601,0,1,ON,
2019-08-1510:06:34.9310,0.0,0.0,0.0,-1.18,-0.1,-9.8,57.63,7.0,58.56,14.601,0,1,ON,
2019-08-1510:06:34.9450,0.0,0.0,0.0,-1.18,-0.1,-9.8,57.63,7.0,58.56,14.602,0,1,ON,
2019-08-1510:06:35.0920,0.0,0.0,0.0,-1.18,-0.1,-9.76,57.63,7.0,58.56,14.602,0,1,ON,
2019-08-1510:06:35.2350,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.94,5.94,58.56,14.602,0,1,ON,
2019-08-1510:06:35.3810,-0.01,-0.0,-0.0,-1.18,-0.1,-9.76,58.94,5.94,59.38,14.601,0,1,ON,
2019-08-1510:06:35.3940,-0.01,-0.0,-0.0,-1.18,-0.1,-9.76,58.94,5.94,59.38,14.601,0,1,ON,
2019-08-1510:06:35.5370,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.94,5.94,59.38,14.6,0,1,ON,
2019-08-1510:06:35.5510,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.94,5.94,59.38,14.603,0,1,ON,
2019-08-1510:06:35.7050,0.0,-0.0,-0.0,-1.18,-0.1,-9.76,58.94,5.94,59.38,14.602,0,1,ON,
2019-08-1510:06:35.8520,-0.01,-0.0,0.0,-1.18,-0.1,-9.76,58.94,5.94,59.38,14.603,0,1,ON,
2019-08-1510:06:35.8660,0.01,0.0,0.0,-1.18,-0.1,-9.76,58.94,5.94,59.38,14.602,0,1,ON,
2019-08-1510:06:36.0130,0.01,0.0,0.0,-1.18,-0.1,-9.76,57.63,6.37,59.38,14.602,0,1,ON,
2019-08-1510:06:36.1620,-0.0,-0.0,0.0,-1.18,-0.1,-9.76,57.63,6.37,59.0,14.602,0,1,ON,
2019-08-1510:06:36.1750,-0.0,-0.0,0.0,-1.18,-0.1,-9.76,57.5,7.37,59.0,14.602,0,1,ON,
2019-08-1510:06:36.3200,-0.0,-0.0,0.0,-1.18,-0.1,-9.76,58.56,8.25,60.94,14.601,0,1,ON,
2019-08-1510:06:36.4590,-0.0,-0.0,0.0,-1.18,-0.1,-9.76,58.56,8.25,63.25,14.602,0,1,ON,
2019-08-1510:06:36.4720,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.56,8.25,63.25,14.602,0,1,ON,
2019-08-1510:06:36.6180,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.56,8.25,63.25,14.602,0,1,ON,
2019-08-1510:06:36.7590,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.56,8.25,63.25,14.601,0,1,ON,
2019-08-1510:06:36.7720,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.56,8.25,63.25,14.601,0,1,ON,
2019-08-1510:06:36.9160,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.56,8.25,63.25,14.602,0,1,ON,
2019-08-1510:06:36.9300,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.56,8.25,63.25,14.602,0,1,ON,
2019-08-1510:06:37.0780,0.0,0.0,0.0,-1.18,-0.1,-9.76,59.19,12.13,63.25,14.601,0,1,ON,
2019-08-1510:06:37.2220,0.0,0.0,0.0,-1.18,-0.1,-9.76,59.13,10.19,62.69,14.602,0,1,ON,
2019-08-1510:06:37.3660,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.81,13.19,59.63,14.602,0,1,ON,
2019-08-1510:06:37.3790,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.81,13.19,62.0,14.6,0,1,ON,
2019-08-1510:06:37.5200,0.0,0.0,0.0,-1.18,-0.14,-9.76,58.81,13.19,62.0,14.602,0,1,ON,
2019-08-1510:06:37.5340,0.0,-0.0,0.0,-1.18,-0.14,-9.76,58.81,13.19,62.0,14.602,0,1,ON,
2019-08-1510:06:37.6740,0.0,-0.0,0.0,-1.18,-0.14,-9.76,58.81,13.19,62.0,14.6,0,1,ON,
2019-08-1510:06:37.8200,0.0,-0.0,0.0,-1.18,-0.1,-9.76,58.81,13.19,62.0,14.6,0,1,ON,
2019-08-1510:06:37.9680,0.01,0.0,-0.0,-1.18,-0.1,-9.76,58.81,13.19,62.0,14.6,0,1,ON,
2019-08-1510:06:37.9810,0.01,0.0,-0.0,-1.18,-0.1,-9.76,62.13,41.0,62.0,14.6,0,1,ON,
2019-08-1510:06:38.1280,0.01,0.0,-0.0,-1.18,-0.1,-9.73,62.13,41.0,30.62,14.6,0,1,ON,
2019-08-1510:06:38.1400,0.01,0.0,-0.0,-1.18,-0.1,-9.76,62.13,41.0,30.62,14.601,0,1,ON,
2019-08-1510:06:38.2900,0.01,0.0,-0.0,-1.18,-0.1,-9.76,58.0,28.25,30.62,14.603,0,1,ON,
2019-08-1510:06:38.4370,0.0,0.0,-0.0,-1.18,-0.1,-9.76,58.0,28.25,20.0,14.601,0,1,ON,
2019-08-1510:06:38.4520,0.0,0.0,-0.0,-1.18,-0.1,-9.76,58.0,28.25,20.0,14.602,0,1,ON,
2019-08-1510:06:38.5970,-0.0,0.0,-0.0,-1.18,-0.1,-9.76,58.0,28.25,20.0,14.601,0,1,ON,
2019-08-1510:06:38.7530,0.0,0.01,-0.0,-1.18,-0.1,-9.76,58.0,28.25,20.0,14.601,0,1,ON,
2019-08-1510:06:38.7680,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.0,28.25,20.0,14.602,0,1,ON,
2019-08-1510:06:38.9140,0.0,-0.0,-0.0,-1.18,-0.1,-9.76,58.0,28.25,20.0,14.601,0,1,ON,
2019-08-1510:06:39.0550,0.0,0.0,0.0,-1.18,-0.1,-9.76,58.0,28.25,20.0,14.599,0,1,ON,
2019-08-1510:06:39.0690,0.0,0.0,-0.0,-1.18,-0.1,-9.76,58.0,28.25,20.0,14.601,0,1,ON,
2019-08-1510:06:39.2070,-0.01,0.0,-0.0,-1.18,-0.1,-9.76,58.0,28.25,20.0,14.6,0,1,ON,
2019-08-1510:06:39.3450,-0.01,0.0,-0.0,-1.18,-0.06,-9.76,58.0,28.25,20.0,14.6,0,1,ON,
2019-08-1510:06:39.3580,-0.01,0.0,-0.0,-1.18,-0.06,-9.76,52.56,21.56,20.0,14.602,0,1,ON,
2019-08-1510:06:39.4990,-0.01,0.0,-0.0,-1.18,-0.06,-9.76,52.69,24.5,19.94,14.6,0,1,ON,
2019-08-1510:06:39.5130,-0.01,0.0,-0.0,-1.18,-0.06,-9.76,52.94,21.56,23.0,14.601,0,1,ON,
2019-08-1510:06:39.6550,-0.01,0.0,-0.0,-1.18,-0.06,-9.76,53.13,24.81,20.75,14.601,0,1,ON,
2019-08-1510:06:39.7970,0.01,0.0,-0.0,-1.18,-0.06,-9.76,53.13,24.81,21.87,14.601,0,1,ON,
2019-08-1510:06:39.9390,-0.0,0.0,0.0,-1.18,-0.06,-9.76,53.13,24.81,21.87,14.6,0,1,ON,
2019-08-1510:06:39.9520,0.0,0.01,0.0,-1.18,-0.06,-9.76,53.13,24.81,21.87,14.601,0,1,ON,
2019-08-1510:06:40.0970,0.01,0.0,-0.0,-1.18,-0.06,-9.76,53.13,24.81,21.87,14.601,0,1,ON,
2019-08-1510:06:40.1100,0.01,0.0,-0.0,-1.18,-0.1,-9.76,53.13,24.81,21.87,14.602,0,1,ON,
2019-08-1510:06:40.2550,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.13,24.81,21.87,14.602,0,1,ON,
2019-08-1510:06:40.3960,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.69,22.5,21.87,14.601,0,1,ON,
2019-08-1510:06:40.5350,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.44,23.44,20.31,14.602,0,1,ON,
2019-08-1510:06:40.5480,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.5,21.87,23.37,14.603,0,1,ON,
2019-08-1510:06:40.6920,0.0,0.0,0.0,-1.18,-0.1,-9.8,52.5,21.87,21.19,14.602,0,1,ON,
2019-08-1510:06:40.7050,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.5,21.87,21.19,14.601,0,1,ON,
2019-08-1510:06:40.8540,0.0,0.0,0.0,-1.14,-0.1,-9.76,52.5,21.87,21.19,14.602,0,1,ON,
2019-08-1510:06:41.0030,0.0,0.0,0.0,-1.14,-0.1,-9.76,52.5,21.87,21.19,14.601,0,1,ON,
2019-08-1510:06:41.0170,0.0,0.0,0.0,-1.14,-0.1,-9.76,52.5,21.87,21.19,14.602,0,1,ON,
2019-08-1510:06:41.1660,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.5,21.87,21.19,14.602,0,1,ON,
2019-08-1510:06:41.3100,0.0,0.0,0.0,-1.18,-0.14,-9.76,52.5,21.87,21.19,14.599,0,1,ON,
2019-08-1510:06:41.3220,0.0,0.0,0.0,-1.18,-0.14,-9.76,52.5,21.87,21.19,14.601,0,1,ON,
2019-08-1510:06:41.4650,0.0,0.0,0.0,-1.18,-0.14,-9.76,52.5,21.87,21.19,14.602,0,1,ON,
2019-08-1510:06:41.6050,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.5,21.87,21.19,14.6,0,1,ON,
2019-08-1510:06:41.6190,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.44,21.19,14.602,0,1,ON,
2019-08-1510:06:41.7560,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.44,24.12,14.602,0,1,ON,
2019-08-1510:06:41.9000,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.44,24.12,14.601,0,1,ON,
2019-08-1510:06:41.9140,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.44,24.12,14.6,0,1,ON,
2019-08-1510:06:42.0580,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.44,24.12,14.599,0,1,ON,
2019-08-1510:06:42.2050,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.44,24.12,14.602,0,1,ON,
2019-08-1510:06:42.2190,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.44,24.12,14.601,0,1,ON,
2019-08-1510:06:42.3590,0.0,0.0,0.0,-1.18,-0.1,-9.76,51.25,21.62,24.12,14.601,0,1,ON,
2019-08-1510:06:42.4990,0.0,0.0,0.0,-1.18,-0.1,-9.76,51.25,21.62,20.0,14.602,0,1,ON,
2019-08-1510:06:42.5130,0.0,0.0,0.0,-1.18,-0.1,-9.76,51.25,21.62,20.0,14.6,0,1,ON,
2019-08-1510:06:42.6530,0.0,0.0,0.0,-1.18,-0.1,-9.76,51.25,21.62,20.0,14.599,0,1,ON,
2019-08-1510:06:42.7980,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.38,22.19,20.0,14.6,0,1,ON,
2019-08-1510:06:42.8120,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.38,22.19,19.56,14.602,0,1,ON,
2019-08-1510:06:42.9530,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.38,22.19,19.56,14.603,0,1,ON,
2019-08-1510:06:43.0960,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.69,23.81,19.56,14.601,0,1,ON,
2019-08-1510:06:43.1100,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.69,23.81,22.62,14.602,0,1,ON,
2019-08-1510:06:43.2440,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.69,23.81,22.62,14.601,0,1,ON,
2019-08-1510:06:43.3900,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.69,23.81,22.62,14.601,0,1,ON,
2019-08-1510:06:43.4030,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.69,23.81,22.62,14.602,0,1,ON,
2019-08-1510:06:43.5500,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.69,23.81,22.62,14.601,0,1,ON,
2019-08-1510:06:43.7020,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.69,23.81,22.62,14.6,0,1,ON,
2019-08-1510:06:43.7160,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.69,23.81,22.62,14.601,0,1,ON,
2019-08-1510:06:43.8560,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.69,23.12,22.62,14.599,0,1,ON,
2019-08-1510:06:43.9980,0.0,0.0,0.0,-1.18,-0.1,-9.76,52.69,23.12,23.44,14.602,0,1,ON,
2019-08-1510:06:44.0120,0.0,0.0,0.0,-1.18,-0.1,-9.76,54.88,22.5,23.44,14.602,0,1,ON,
2019-08-1510:06:44.1620,0.0,0.0,0.0,-1.18,-0.1,-9.76,54.88,22.5,21.37,14.601,0,1,ON,
2019-08-1510:06:44.3030,0.0,0.0,0.0,-1.18,-0.1,-9.76,54.88,22.5,21.37,14.601,0,1,ON,
2019-08-1510:06:44.3160,0.0,0.0,0.0,-1.18,-0.1,-9.76,54.88,22.5,21.37,14.6,0,1,ON,
2019-08-1510:06:44.4600,0.0,0.0,0.0,-1.18,-0.1,-9.76,54.88,22.5,21.37,14.602,0,1,ON,
2019-08-1510:06:44.6080,0.0,0.0,0.0,-1.18,-0.1,-9.76,54.88,22.5,21.37,14.601,0,1,ON,
2019-08-1510:06:44.6200,0.0,0.0,0.0,-1.18,-0.1,-9.76,54.88,22.5,21.37,14.601,0,1,ON,
2019-08-1510:06:44.7740,-0.0,0.0,-0.0,-1.18,-0.1,-9.76,54.88,22.5,21.37,14.602,0,1,ON,
2019-08-1510:06:44.7860,-0.0,0.0,-0.0,-1.18,-0.1,-9.76,55.19,23.06,21.37,14.601,0,1,ON,
2019-08-1510:06:44.9300,-0.0,0.0,-0.0,-1.18,-0.06,-9.76,55.19,23.06,23.31,14.602,0,1,ON,
2019-08-1510:06:45.0770,-0.0,0.0,-0.0,-1.18,-0.06,-9.76,53.88,23.75,23.31,14.602,0,1,ON,
2019-08-1510:06:45.0900,0.0,0.0,-0.0,-1.18,-0.06,-9.76,53.88,23.75,23.37,14.602,0,1,ON,
2019-08-1510:06:45.2390,0.0,-0.0,0.0,-1.18,-0.06,-9.76,53.88,23.75,23.37,14.6,0,1,ON,
2019-08-1510:06:45.3840,0.0,-0.0,0.0,-1.18,-0.1,-9.76,53.88,23.75,23.37,14.602,0,1,ON,
2019-08-1510:06:45.3980,-0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.75,23.37,14.6,0,1,ON,
2019-08-1510:06:45.5440,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.75,23.37,14.6,0,1,ON,
2019-08-1510:06:45.6870,0.0,0.0,0.0,-1.14,-0.1,-9.76,53.88,23.75,23.37,14.602,0,1,ON,
2019-08-1510:06:45.7000,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.75,23.37,14.601,0,1,ON,
2019-08-1510:06:45.8510,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.75,23.37,14.601,0,1,ON,
2019-08-1510:06:45.8650,0.0,0.0,0.0,-1.18,-0.1,-9.76,53.88,23.75,23.37,14.601,0,1,ON,
2019-08-1510:06:46.0010,0.0,0.0,0.0,-1.18,-0.1,-9.73,53.88,23.75,23.37,14.602,0,1,ON,
2019-08-1510:06:46.1480,0.0,0.0,0.0,-1.18,-0.1,-9.73,52.94,22.25,23.37,14.601,0,1,ON,
2019-08-1510:06:46.2960,0.0,0.0,0.0,-1.18,-0.1,-9.73,52.94,22.25,19.94,14.602,0,1,ON,
2019-08-1510:06:46.3090,0.0,0.0,0.0,-1.18,-0.1,-9.73,52.94,22.25,19.94,14.602,0,1,ON,
2019-08-1510:06:46.4530,0.0,0.0,0.0,-1.18,-0.1,-9.73,52.94,22.25,19.94,14.602,0,1,ON,
2019-08-1510:06:46.4660,0.0,0.0,0.0,-1.18,-0.1,-9.73,52.94,22.25,19.94,14.602,0,1,ON,
2019-08-1510:06:46.6040,0.0,0.0,0.0,-1.18,-0.1,-9.73,52.94,22.25,19.94,14.601,0,1,ON,
2019-08-1510:06:46.7500,0.0,0.0,0.0,-1.18,-0.06,-9.76,52.94,22.25,19.94,14.602,0,1,ON,
2019-08-1510:06:46.7650,0.0,0.0,0.0,-1.18,-0.06,-9.76,52.94,22.25,19.94,14.602,0,1,ON,
2019-08-1510:06:46.9110,0.0,0.0,0.0,-1.18,-0.06,-9.76,52.56,20.94,19.94,14.602,0,1,ON,
2019-08-1510:06:47.0550,0.0,0.0,0.0,-1.18,-0.06,-9.76,52.56,20.94,20.37,14.604,0,1,ON,
2019-08-1510:06:47.0690,0.0,0.0,0.0,-1.18,-0.06,-9.76,54.19,21.19,20.37,14.607,0,1,ON,
2019-08-1510:06:47.2090,0.0,0.0,0.0,-1.18,-0.06,-9.76,54.31,23.06,20.31,14.605,0,1,ON,
2019-08-1510:06:47.3540,0.0,0.0,0.0,-1.18,-0.1,-9.76,54.31,23.06,24.19,14.603,0,1,ON,
2019-08-1510:06:47.3690,0.35,0.67,-0.01,-1.18,-0.1,-9.76,54.31,23.06,24.19,14.609,0,1,ON,
2019-08-1510:06:47.5210,-0.12,-0.15,-0.03,-1.18,-0.1,-9.76,54.31,23.06,24.19,14.57,0,1,ON,
2019-08-1510:06:47.6630,0.04,0.06,-0.01,-1.18,-0.1,-9.76,54.31,23.06,24.19,14.591,0,1,ON,
2019-08-1510:06:47.6760,0.04,0.06,-0.01,-0.57,-0.29,-9.8,54.31,23.06,24.19,14.593,0,1,ON,
2019-08-1510:06:47.8170,-0.07,-0.09,0.06,-0.57,-0.29,-9.8,54.31,23.06,24.19,14.59,0,1,ON,
2019-08-1510:06:47.9590,-0.06,-0.09,-0.04,-0.57,-0.29,-9.8,54.31,23.06,24.19,14.583,0,1,ON,
2019-08-1510:06:48.1050,-0.06,-0.09,-0.04,-0.57,-0.29,-9.8,54.38,23.12,24.19,14.592,0,1,ON,
2019-08-1510:06:48.1180,-0.06,-0.09,-0.04,-0.57,-0.29,-9.8,51.75,19.94,22.56,14.58,0,1,ON,
2019-08-1510:06:48.2660,-0.06,-0.09,-0.04,-0.57,-0.29,-9.8,52.0,18.94,20.81,14.547,0,1,ON,
2019-08-1510:06:48.2810,-0.06,-0.09,-0.04,0.78,1.81,-10.26,52.0,18.94,24.69,14.558,0,1,ON,
2019-08-1510:06:48.4250,-0.06,-0.09,-0.04,-0.57,0.82,-10.11,52.0,18.94,24.69,14.522,0,1,ON,
2019-08-1510:06:48.5700,-1.2,0.17,-0.25,-0.57,0.82,-10.11,52.0,18.94,24.69,14.516,0,1,ON,
2019-08-1510:06:48.5840,-0.22,-0.24,-0.01,-0.57,0.82,-10.11,52.0,18.94,24.69,14.595,0,1,ON,
2019-08-1510:06:48.7280,-0.22,-0.24,-0.01,-1.18,2.89,-8.31,52.0,18.94,24.69,14.47,0,1,ON,
2019-08-1510:06:48.8760,-0.09,0.19,0.41,-1.18,2.89,-8.31,52.0,18.94,24.69,14.362,0,1,ON,
2019-08-1510:06:48.8890,-0.02,-0.26,-0.29,-1.18,2.89,-8.31,52.0,18.94,24.69,14.365,0,1,ON,
2019-08-1510:06:49.0370,0.34,0.16,-0.06,-1.18,2.89,-8.31,52.0,18.94,24.69,14.362,0,1,ON,
2019-08-1510:06:49.0510,0.34,0.16,-0.06,-0.72,2.39,-9.38,52.0,18.94,24.69,14.366,0,1,ON,
2019-08-1510:06:49.1960,-0.07,0.16,-0.14,-0.72,2.39,-9.38,52.0,18.94,24.69,14.327,0,1,ON,
2019-08-1510:06:49.3410,-0.07,0.16,-0.14,-0.72,2.39,-9.38,43.81,-2.75,24.69,14.311,0,1,ON,
2019-08-1510:06:49.3540,-0.07,0.16,-0.14,-0.18,3.58,-9.57,43.81,-2.75,35.31,14.303,0,1,ON,
2019-08-1510:06:49.5020,-0.09,-0.18,0.02,-0.18,3.58,-9.57,43.81,-2.75,35.31,14.298,0,1,ON,
2019-08-1510:06:49.6460,-0.28,-0.28,-0.34,-0.18,3.58,-9.57,43.81,-2.75,35.31,14.285,0,1,ON,
2019-08-1510:06:49.6590,0.46,-0.38,0.21,-0.18,3.58,-9.57,43.81,-2.75,35.31,14.228,0,1,ON,
2019-08-1510:06:49.8050,0.46,-0.38,0.21,-0.68,3.84,-9.42,43.81,-2.75,35.31,14.242,0,1,ON,
2019-08-1510:06:49.9500,0.17,0.21,-0.27,-0.68,3.84,-9.42,43.81,-2.75,35.31,14.271,0,1,ON,
2019-08-1510:06:49.9630,0.0,-0.1,-0.36,-0.68,3.84,-9.42,43.81,-2.75,35.31,14.273,0,1,ON,
2019-08-1510:06:50.1030,0.24,-0.21,-0.29,-0.68,3.84,-9.42,43.81,-2.75,35.31,14.276,0,1,ON,
2019-08-1510:06:50.2510,0.24,-0.21,-0.29,-1.48,3.27,-8.46,43.81,-2.75,35.31,14.282,0,1,ON,
2019-08-1510:06:50.2650,0.24,-0.21,-0.29,-1.48,3.27,-8.46,43.31,1.25,35.31,14.32,0,1,ON,
2019-08-1510:06:50.4090,0.24,-0.21,-0.29,-1.48,3.27,-8.46,42.56,2.56,33.81,14.324,0,1,ON,
2019-08-1510:06:50.5480,0.24,-0.21,-0.29,-0.8,4.0,-9.8,42.56,2.56,39.25,14.267,0,1,ON,
2019-08-1510:06:50.5610,0.24,-0.21,-0.29,-0.8,4.0,-9.8,45.19,1.81,39.25,14.307,0,1,ON,
2019-08-1510:06:50.7110,0.35,0.49,-0.22,-0.8,4.0,-9.8,45.19,1.81,36.75,14.345,0,1,ON,
2019-08-1510:06:50.8520,0.35,0.49,-0.22,0.28,2.81,-9.99,45.19,1.81,36.75,14.336,0,1,ON,
2019-08-1510:06:50.8650,-0.86,0.22,-0.39,0.28,2.81,-9.99,45.19,1.81,36.75,14.281,0,1,ON,
2019-08-1510:06:51.0100,-0.73,-1.28,-1.27,0.28,2.81,-9.99,45.19,1.81,36.75,14.294,0,1,ON,
2019-08-1510:06:51.0230,-0.73,-1.28,-1.27,-0.8,4.65,-8.54,45.19,1.81,36.75,14.187,0,1,ON,
2019-08-1510:06:51.1650,-0.73,-1.28,-1.27,-0.8,4.65,-8.54,43.31,7.06,36.75,14.167,0,1,ON,
2019-08-1510:06:51.3100,-0.73,-1.28,-1.27,-0.8,4.65,-8.54,41.88,7.5,34.88,14.207,0,1,ON,
2019-08-1510:06:51.3220,-0.73,-1.28,-1.27,-0.8,4.65,-8.54,39.44,10.88,31.5,14.276,0,1,ON,
2019-08-1510:06:51.4690,-0.73,-1.28,-1.27,-0.8,4.65,-8.54,38.88,6.62,35.81,14.258,0,1,ON,
2019-08-1510:06:51.6140,-0.73,-1.28,-1.27,-1.6,3.96,-9.11,38.88,6.62,33.94,14.15,0,1,ON,
2019-08-1510:06:51.6280,-0.0,-0.27,0.35,-1.6,3.96,-9.11,38.88,6.62,33.94,14.161,0,1,ON,
2019-08-1510:06:51.7760,-0.0,-0.27,0.35,-0.83,3.77,-8.96,38.88,6.62,33.94,14.103,0,1,ON,
2019-08-1510:06:51.9190,-0.15,-0.07,0.67,-0.83,3.77,-8.96,38.88,6.62,33.94,14.078,0,1,ON,
2019-08-1510:06:51.9330,-0.3,-0.05,0.19,-0.83,3.77,-8.96,38.88,6.62,33.94,14.087,0,1,ON,
2019-08-1510:06:52.0820,-0.3,-0.05,0.19,-0.38,4.3,-8.65,38.88,6.62,33.94,14.083,0,1,ON,
2019-08-1510:06:52.2180,-0.3,-0.05,0.19,-0.34,4.54,-8.69,38.88,6.62,33.94,14.049,0,1,ON,
2019-08-1510:06:52.2320,0.02,-0.21,0.82,-0.34,4.54,-8.69,38.88,6.62,33.94,14.044,0,1,ON,
2019-08-1510:06:52.3720,0.02,-0.21,0.82,-0.34,4.54,-8.69,60.38,-33.13,33.94,14.06,0,1,ON,
2019-08-1510:06:52.5170,0.02,-0.21,0.82,-1.18,5.41,-9.38,60.38,-33.13,44.19,14.04,0,1,ON,
2019-08-1510:06:52.5310,0.02,-0.21,0.82,-1.18,5.41,-9.38,60.19,-37.06,44.19,14.013,0,1,ON,
2019-08-1510:06:52.6760,-0.05,-0.21,-0.3,-1.18,5.41,-9.38,60.19,-37.06,43.44,13.997,0,1,ON,
2019-08-1510:06:52.8260,-0.05,-0.21,-0.3,-0.95,4.84,-7.2,60.19,-37.06,43.44,13.998,0,1,ON,
2019-08-1510:06:52.8380,-0.05,-0.21,-0.3,-1.1,5.3,-7.12,60.19,-37.06,43.44,13.994,0,1,ON,
2019-08-1510:06:52.9840,0.52,0.35,-0.17,-1.1,5.3,-7.12,60.19,-37.06,43.44,14.039,0,1,ON,
2019-08-1510:06:53.1320,0.41,0.34,0.13,-1.1,5.3,-7.12,60.19,-37.06,43.44,14.089,0,1,ON,
2019-08-1510:06:53.1460,0.41,0.34,0.13,-1.25,4.23,-8.8,60.19,-37.06,43.44,14.092,0,1,ON,
2019-08-1510:06:53.2940,0.04,0.75,-0.13,-1.25,4.23,-8.8,60.19,-37.06,43.44,14.128,0,1,ON,
2019-08-1510:06:53.4400,0.91,0.12,0.11,-1.25,4.23,-8.8,60.19,-37.06,43.44,14.145,0,1,ON,
2019-08-1510:06:53.4540,0.91,0.12,0.11,-1.25,4.23,-8.8,55.38,-25.44,43.44,14.203,0,1,ON,
